id,name,gender,category,country,era,role,faceShape,deskripsi_fisik,keywords_tags,eyeRatio,jaw,gonionRatio,chinRatio,noseRatio,lipRatio,browArch,foreheadRatio,smile,comment,traits,ciri_khusus,local_photo
celeb_0481,Jane Cooke Wright,Perempuan,Tokoh Sejarah & Ilmuwan,AS 🇺🇸,Modern (1919-2013),Pelopor Kemoterapi Kanker & Onkolog Berpengaruh,Oval,"Jane Cooke Wright (Pelopor Kemoterapi Kanker & Onkolog Berpengaruh) menampilkan profil visual berkarakter dengan struktur wajah Oval. Fokus pandangan ditandai oleh sorot mata dokter penuh welas asih, diselaraskan oleh alis melengkung tinggi (high-arch) anggun dan presisi. Pada area midface, tampak hidung mungil ramping proporsional dengan lekukan ujung halus natural, berpadu serasi dengan senyum profesional hangat. Garis bawah wajah dipertegas oleh dagu oval proporsional menyatu dengan lekukan rahang yang mulus, disempurnakan oleh gaya tatanan rambut anggun alami yang membingkai wajah dengan harmonis. Ciri khas yang paling menonjol pada penampilannya meliputi Kacamata elegan.","alis_high_arch, alis_melengkung, asal_as, berpengaruh, cooke, dagu_oval, hidung_halus, hidung_mungil, hidung_ramping, jane, jane_cooke_wright, kacamata_elegan, kanker, kemoterapi, onkolog, pelopor, perempuan, rahang_proporsional, rambut_anggun_natural, senyum_hangat, senyum_profesional_hangat, sorot_mata_dokter_penuh_welas_asih, tokoh_sejarah_ilmuwan, wajah_oval, wanita, wright",0.395,0.502,0.698,0.572,0.251,0.391,0.126,0.3,0.746,Pengembangan terapi kombinasi obat kanker yang menyelamatkan jutaan pasien onkologi!,Sorot mata dokter penuh welas asih; Senyum profesional hangat; Kacamata elegan,Kacamata elegan,/assets/celebs_cache/jane_cooke_wright.jpg
celeb_0482,Mary Anning,Perempuan,Tokoh Sejarah & Ilmuwan,Inggris 🇬🇧,Modern (1799-1847),Pelopor Paleontologi & Penemu Fosil Dinosaurus Jurassic,Heart / V-Shape,"Merepresentasikan figur Pelopor Paleontologi & Penemu Fosil Dinosaurus Jurassic, Mary Anning memiliki proporsi wajah Heart / V-Shape yang harmonis. Karakteristik utamanya terpancar dari sorot mata teliti fosil tebing berpadu dengan alis proporsional tersisir rapi dengan lekukan busur alami yang lembut. Struktur hidung terlihat hidung mancung lurus klasik dengan garis tulang hidung tegas, berdampingan dengan bibir penuh bervolume sehat dengan garis senyum tipis rileks dan proporsional. Kontur rahang diperkuat oleh dagu tirus v-shape ramping terpahat harmonis dan disempurnakan oleh gaya tatanan rambut anggun alami yang membingkai wajah dengan harmonis, mencerminkan identitas visual yang khas (Topi bonet pantai jurassic, Wajah gigih pesisir).","alis_lembut, alis_natural, alis_proporsional, anning, asal_inggris, bibir_penuh, dagu_ramping, dagu_tirus, dinosaurus, fosil, hidung_lurus_klasik, hidung_mancung, jurassic, mary, mary_anning, paleontologi, pelopor, penemu, perempuan, rambut_anggun_natural, senyum_proporsional, senyum_tipis, sorot_mata_teliti_fosil_tebing, tokoh_sejarah_ilmuwan, topi_bonet_pantai_jurassic, v_shape, wajah_gigih_pesisir, wajah_heart_v_shape, wanita",0.398,0.473,0.622,0.505,0.269,0.431,0.115,0.316,0.521,Menemukan fosil reptil laut purba Ichthyosaurus yang mengubah pemahaman sejarah bumi!,Topi bonet pantai jurassic; Sorot mata teliti fosil tebing; Wajah gigih pesisir,"Topi bonet pantai jurassic, Wajah gigih pesisir",/assets/celebs_cache/mary_anning.jpg
celeb_0483,Beatrix Potter,Perempuan,Tokoh Sejarah & Ilmuwan,Inggris 🇬🇧,Modern (1866-1943),Mikologis Fungi & Penulis Dongeng Peter Rabbit,Round / Soft,"Dengan arsitektur wajah Round / Soft, Beatrix Potter mengekspresikan aura Mikologis Fungi & Penulis Dongeng Peter Rabbit. Visual wajah menampilkan sorot mata ilustrasi jamur detail serta alis proporsional tersisir rapi dengan lekukan busur alami yang lembut. Keseimbangan fitur wajah terlihat dari hidung mungil ramping proporsional dengan lekukan ujung halus natural dan bentuk senyum hangat anak-anak. Siluet wajah dibingkai oleh dagu membulat halus menciptakan transisi garis pipi yang lembut dengan tatanan gaya tatanan rambut anggun alami yang membingkai wajah dengan harmonis, memberikan kesan autentik didukung oleh Wajah manis pecinta alam.","alis_lembut, alis_natural, alis_proporsional, asal_inggris, beatrix, beatrix_potter, dagu_membulat, dongeng, fungi, hidung_halus, hidung_mungil, hidung_ramping, kontur_lembut, mikologis, penulis, perempuan, peter, pipi_penuh, potter, rabbit, rambut_anggun_natural, senyum_hangat, senyum_hangat_anak_anak, sorot_mata_ilustrasi_jamur_detail, tokoh_sejarah_ilmuwan, wajah_manis_pecinta_alam, wajah_round_soft, wanita",0.386,0.556,0.699,0.652,0.242,0.393,0.116,0.328,0.741,Ilustrasi ilmiah jamur presisi berpadu dongeng kelinci yang dicintai jutaan anak dunia!,Wajah manis pecinta alam; Sorot mata ilustrasi jamur detail; Senyum hangat anak-anak,Wajah manis pecinta alam,/assets/celebs_cache/beatrix_potter.jpg
celeb_0484,Rachel Ignotofsky,Perempuan,Tokoh Sejarah & Ilmuwan,AS 🇺🇸,Modern (1989-sekarang),Penulis & Ilustrator 'Women in Science',Heart / V-Shape,"Karakteristik visual Rachel Ignotofsky (Penulis & Ilustrator 'Women in Science') ditandai oleh geometri wajah Heart / V-Shape. Penampilan diperkuat oleh mata almond proporsional dengan sorot mata hangat berbinar cerdas yang dipadukan dengan alis melengkung tinggi (high-arch) anggun dan presisi. Di bagian tengah wajah, terdapat hidung mancung lurus klasik dengan garis tulang hidung tegas yang selaras dengan senyum kreatif ramah. Bagian bawah wajah menonjolkan dagu tirus v-shape ramping terpahat harmonis, dilengkapi oleh gaya tatanan rambut anggun alami yang membingkai wajah dengan harmonis, serta diperkaya oleh sentuhan Kacamata stylish, Garis wajah cerah bersahabat.","alis_high_arch, alis_melengkung, asal_as, dagu_ramping, dagu_tirus, garis_wajah_cerah_bersahabat, hidung_lurus_klasik, hidung_mancung, ignotofsky, ilustrator, kacamata_stylish, mata_almond, mata_berbinar, penulis, perempuan, rachel, rachel_ignotofsky, rambut_anggun_natural, science, senyum_kreatif_ramah, tatapan_hangat, tokoh_sejarah_ilmuwan, v_shape, wajah_heart_v_shape, wanita, women",0.38,0.437,0.606,0.507,0.264,0.443,0.12,0.308,0.771,Mempopulerkan kisah ilmuwan wanita dunia melalui ilustrasi grafis yang memukau!,Senyum kreatif ramah; Kacamata stylish; Garis wajah cerah bersahabat,"Kacamata stylish, Garis wajah cerah bersahabat",/assets/celebs_cache/rachel_ignotofsky.jpg
celeb_0485,Dennis Ritchie,Laki-laki,Inovator & Pengusaha,AS 🇺🇸,Modern (1941-2011),Pencipta Bahasa Pemrograman C & Co-creator Unix (Turing Award),Oblong / Regal,"Menampilkan pesona autentik Dennis Ritchie (Pencipta Bahasa Pemrograman C & Co-creator Unix (Turing Award)) dengan arsitektur wajah Oblong / Regal yang harmonis. Fokus pandangan ditandai oleh sorot mata kode elegan, diselaraskan oleh alis lurus mendatar (straight-brow) tegas maskulin. Pada area midface, tampak hidung mancung tegas dengan batang hidung tinggi berwibawa, berpadu serasi dengan bibir tipis proporsional dengan garis senyum tipis rileks dan proporsional. Garis bawah wajah dipertegas oleh dagu memanjang terdefinisi khas kontur wajah regal bangsawan dan pemikir, disempurnakan oleh jenggot abu-abu hacker sejati dengan ciri khas Kacamata intelektual Bell Labs.","alis_lurus, alis_tegas, asal_as, award, bahasa, bibir_tipis, co_creator, dagu_berwibawa, dagu_memanjang, dennis, dennis_ritchie, hidung_batang_tinggi, hidung_mancung, hidung_tegas, inovator_pengusaha, jenggot_abu_abu_hacker_sejati, kacamata_intelektual_bell_labs, kontur_regal, laki_laki, pemrograman, pencipta, pria, ritchie, senyum_proporsional, senyum_tipis, sorot_mata_kode_elegan, turing, unix, wajah_oblong_regal",0.33,0.57,0.746,0.623,0.297,0.293,0.077,0.28,0.48,Bahasa C dan sistem operasi Unix yang menjadi fondasi seluruh perangkat lunak modern!,Jenggot abu-abu hacker sejati; Kacamata intelektual Bell Labs; Sorot mata kode elegan,Kacamata intelektual Bell Labs,/assets/celebs_cache/dennis_ritchie.jpg
celeb_0486,Ken Thompson,Laki-laki,Inovator & Pengusaha,AS 🇺🇸,Modern (1943-sekarang),"Co-creator Unix, B Language & Bahasa Go (Turing Award)",Round / Soft,"Ken Thompson (Co-creator Unix, B Language & Bahasa Go (Turing Award)) menampilkan profil visual berkarakter dengan struktur wajah Round / Soft. Fokus pandangan ditandai oleh sorot mata efisiensi kompilasi, diselaraskan oleh alis tebal natural berkarakter maskulin dengan proporsi simetris. Pada area midface, tampak hidung mancung lurus klasik dengan garis tulang hidung tegas, berpadu serasi dengan senyum bersahaja bell labs. Garis bawah wajah dipertegas oleh dagu membulat halus menciptakan transisi garis pipi yang lembut, disempurnakan oleh jenggot lebat hacker legendaris. Ciri khas yang paling menonjol pada penampilannya meliputi Jenggot lebat hacker legendaris.","alis_maskulin, alis_natural, alis_tebal, asal_as, award, bahasa, co_creator, dagu_membulat, hidung_lurus_klasik, hidung_mancung, inovator_pengusaha, jenggot_lebat_hacker_legendaris, ken, ken_thompson, kontur_lembut, laki_laki, language, pipi_penuh, pria, senyum_bersahaja_bell_labs, sorot_mata_efisiensi_kompilasi, thompson, turing, unix, wajah_round_soft",0.367,0.588,0.739,0.682,0.259,0.351,0.091,0.296,0.638,Arsitektur piping Unix dan bahasa pemrograman Go yang menggerakkan cloud modern!,Jenggot lebat hacker legendaris; Senyum bersahaja Bell Labs; Sorot mata efisiensi kompilasi,Jenggot lebat hacker legendaris,/assets/celebs_cache/ken_thompson.jpg
celeb_0487,Bjarne Stroustrup,Laki-laki,Inovator & Pengusaha,Denmark 🇩🇰,Modern (1950-sekarang),Pencipta Bahasa Pemrograman C++,Oval,"Merepresentasikan figur Pencipta Bahasa Pemrograman C++, Bjarne Stroustrup memiliki proporsi wajah Oval yang harmonis. Karakteristik utamanya terpancar dari mata almond proporsional simetris dengan sorot tatapan berkarisma berpadu dengan dahi luas, menyatu dengan garis dahi. Struktur hidung terlihat hidung proporsional natural seimbang selaras dengan lebar cuping ideal, berdampingan dengan senyum santai efisiensi memori. Kontur rahang diperkuat oleh dagu oval proporsional menyatu dengan lekukan rahang yang mulus dan disempurnakan oleh gaya rambut rapi teratur berkarakter maskulin klasik, mencerminkan identitas visual yang khas (Kacamata ramah profesor).","asal_denmark, bahasa, bjarne, bjarne_stroustrup, dagu_oval, dahi_luas, hidung_natural, hidung_proporsional, inovator_pengusaha, kacamata_ramah_profesor, laki_laki, mata_almond, pemrograman, pencipta, pria, rahang_proporsional, rambut_rapi_klasik, senyum_santai_efisiensi_memori, sorot_tajam, stroustrup, tatapan_karismatik, wajah_oval",0.394,0.549,0.746,0.682,0.271,0.32,0.102,0.329,0.636,"Bahasa C++ yang menggerakkan game engine grafis 3D, sistem operasi, dan sistem real-time!",Kacamata ramah profesor; Senyum santai efisiensi memori; Dahi luas,Kacamata ramah profesor,/assets/celebs_cache/bjarne_stroustrup.jpg
celeb_0488,James Gosling,Laki-laki,Inovator & Pengusaha,Kanada 🇨🇦,Modern (1955-sekarang),"Bapak Bahasa Pemrograman Java (Write Once, Run Anywhere)",Round / Soft,"Dengan arsitektur wajah Round / Soft, James Gosling mengekspresikan aura Bapak Bahasa Pemrograman Java (Write Once, Run Anywhere). Visual wajah menampilkan mata almond proporsional simetris dengan sorot tatapan berkarisma serta alis tebal natural berkarakter maskulin dengan proporsi simetris. Keseimbangan fitur wajah terlihat dari hidung proporsional natural seimbang selaras dengan lebar cuping ideal dan bentuk senyum kebapaan java. Siluet wajah dibingkai oleh dagu membulat halus menciptakan transisi garis pipi yang lembut dengan tatanan jenggot putih lebat hangat, memberikan kesan autentik didukung oleh Kacamata bulat ramah.","alis_maskulin, alis_natural, alis_tebal, anywhere, asal_kanada, bahasa, bapak, dagu_membulat, gosling, hidung_natural, hidung_proporsional, inovator_pengusaha, james, james_gosling, java, jenggot_putih_lebat_hangat, kacamata_bulat_ramah, kontur_lembut, laki_laki, mata_almond, once, pemrograman, pipi_penuh, pria, senyum_kebapaan_java, sorot_tajam, tatapan_karismatik, wajah_round_soft, write",0.385,0.623,0.713,0.673,0.255,0.342,0.099,0.291,0.623,Virtual machine Java yang menghubungkan miliaran perangkat di seluruh penjuru dunia!,Jenggot putih lebat hangat; Kacamata bulat ramah; Senyum kebapaan Java,Kacamata bulat ramah,/assets/celebs_cache/james_gosling.jpg
celeb_0489,Brendan Eich,Laki-laki,Inovator & Pengusaha,AS 🇺🇸,Modern (1961-sekarang),Pencipta JavaScript (10 Hari) & Pendiri Brave Browser,Square / Angular,"Karakteristik visual Brendan Eich (Pencipta JavaScript (10 Hari) & Pendiri Brave Browser) ditandai oleh geometri wajah Square / Angular. Penampilan diperkuat oleh sorot mata privasi internet yang dipadukan dengan alis tebal natural berkarakter maskulin dengan proporsi simetris. Di bagian tengah wajah, terdapat hidung mancung lurus klasik dengan garis tulang hidung tegas yang selaras dengan bibir proporsional simetris dengan garis senyum tipis rileks dan proporsional. Bagian bawah wajah menonjolkan rahang kokoh mandiri, dilengkapi oleh gaya rambut rapi teratur berkarakter maskulin klasik, serta diperkaya oleh sentuhan Kacamata modern.","alis_maskulin, alis_natural, alis_tebal, asal_as, bibir_proporsional, brave, brendan, brendan_eich, browser, eich, hari, hidung_lurus_klasik, hidung_mancung, inovator_pengusaha, javascript, kacamata_modern, laki_laki, pencipta, pendiri, pria, rahang_kokoh_mandiri, rambut_rapi_klasik, senyum_proporsional, senyum_tipis, sorot_mata_privasi_internet, wajah_square_angular",0.363,0.639,0.827,0.725,0.271,0.31,0.092,0.294,0.494,Bahasa JavaScript yang menghidupkan seluruh interaktivitas web di seluruh dunia!,Kacamata modern; Rahang kokoh mandiri; Sorot mata privasi internet,Kacamata modern,/assets/celebs_cache/brendan_eich.jpg
celeb_0490,Yukihiro Matsumoto (Matz),Laki-laki,Inovator & Pengusaha,Jepang 🇯🇵,Modern (1965-sekarang),Pencipta Bahasa Ruby (Designed for Human Happiness),Oval,"Menampilkan pesona autentik Yukihiro Matsumoto (Matz) (Pencipta Bahasa Ruby (Designed for Human Happiness)) dengan arsitektur wajah Oval yang harmonis. Fokus pandangan ditandai oleh mata almond proporsional simetris dengan sorot tatapan berkarisma, diselaraskan oleh alis tebal natural berkarakter maskulin dengan proporsi simetris. Pada area midface, tampak hidung proporsional natural seimbang selaras dengan lebar cuping ideal, berpadu serasi dengan senyum paling ramah di dunia programmer. Garis bawah wajah dipertegas oleh dagu oval proporsional menyatu dengan lekukan rahang yang mulus, disempurnakan oleh gaya rambut rapi teratur berkarakter maskulin klasik dengan ciri khas Kacamata bersahabat, Aura ketulusan hati.","alis_maskulin, alis_natural, alis_tebal, asal_jepang, aura_ketulusan_hati, bahasa, dagu_oval, designed, happiness, hidung_natural, hidung_proporsional, human, inovator_pengusaha, kacamata_bersahabat, laki_laki, mata_almond, matsumoto, matz, pencipta, pria, rahang_proporsional, rambut_rapi_klasik, ruby, senyum_paling_ramah_di_dunia_programmer, sorot_tajam, tatapan_karismatik, wajah_oval, yukihiro, yukihiro_matsumoto_matz",0.394,0.565,0.721,0.628,0.28,0.332,0.104,0.3,0.905,Mendesain bahasa pemrograman untuk memaksimalkan kebahagiaan para programmer yang memakainya!,Senyum paling ramah di dunia programmer; Kacamata bersahabat; Aura ketulusan hati,"Kacamata bersahabat, Aura ketulusan hati",/assets/celebs_cache/yukihiro_matsumoto_matz.jpg
celeb_0491,Rasmus Lerdorf,Laki-laki,Inovator & Pengusaha,Greenland/Kanada 🇬🇱🇨🇦,Modern (1968-sekarang),Pencipta Bahasa Pemrograman PHP,Oval,"Rasmus Lerdorf (Pencipta Bahasa Pemrograman PHP) menampilkan profil visual berkarakter dengan struktur wajah Oval. Fokus pandangan ditandai oleh sorot mata pragmatis web, diselaraskan oleh alis tebal natural berkarakter maskulin dengan proporsi simetris. Pada area midface, tampak hidung proporsional natural seimbang selaras dengan lebar cuping ideal, berpadu serasi dengan senyum santai bersahaja. Garis bawah wajah dipertegas oleh dagu oval proporsional menyatu dengan lekukan rahang yang mulus, disempurnakan oleh gaya rambut rapi teratur berkarakter maskulin klasik. Ciri khas yang paling menonjol pada penampilannya meliputi Wajah ramah open-source.","alis_maskulin, alis_natural, alis_tebal, asal_greenland, bahasa, dagu_oval, hidung_natural, hidung_proporsional, inovator_pengusaha, laki_laki, lerdorf, pemrograman, pencipta, pria, rahang_proporsional, rambut_rapi_klasik, rasmus, rasmus_lerdorf, senyum_santai_bersahaja, sorot_mata_pragmatis_web, wajah_oval, wajah_ramah_open_source",0.372,0.592,0.703,0.67,0.264,0.313,0.105,0.329,0.753,Bahasa PHP yang menjadi tulang punggung dari 75% website di internet dunia!,Senyum santai bersahaja; Sorot mata pragmatis web; Wajah ramah open-source,Wajah ramah open-source,/assets/celebs_cache/rasmus_lerdorf.jpg
celeb_0492,Ryan Dahl,Laki-laki,Inovator & Pengusaha,AS 🇺🇸,Modern (1981-sekarang),Pencipta Node.js & Deno (Event Loop Server),Oval,"Merepresentasikan figur Pencipta Node.js & Deno (Event Loop Server), Ryan Dahl memiliki proporsi wajah Oval yang harmonis. Karakteristik utamanya terpancar dari sorot mata arsitektur async i/o berpadu dengan alis lurus mendatar (straight-brow) tegas maskulin. Struktur hidung terlihat hidung mancung lurus klasik dengan garis tulang hidung tegas, berdampingan dengan senyum santai minimalis. Kontur rahang diperkuat oleh garis rahang bersih dan disempurnakan oleh gaya rambut rapi teratur berkarakter maskulin klasik, mencerminkan identitas visual yang khas (Proporsi simetri wajah yang seimbang).","alis_lurus, alis_tegas, asal_as, dahl, deno, event, garis_rahang_bersih, hidung_lurus_klasik, hidung_mancung, inovator_pengusaha, laki_laki, loop, nodejs, pencipta, pria, proporsi_simetri_wajah_yang_seimbang, rambut_rapi_klasik, ryan, ryan_dahl, senyum_santai_minimalis, server, sorot_mata_arsitektur_async_io, wajah_oval",0.393,0.542,0.746,0.622,0.263,0.352,0.081,0.308,0.643,Membawa JavaScript ke lingkungan backend server melalui event-driven architecture!,Sorot mata arsitektur async I/O; Senyum santai minimalis; Garis rahang bersih,Proporsi simetri wajah yang seimbang,/assets/celebs_cache/ryan_dahl.jpg
celeb_0493,Rich Hickey,Laki-laki,Inovator & Pengusaha,AS 🇺🇸,Modern (1960-sekarang),Pencipta Bahasa Clojure & Maestro Simple Made Easy,Oblong / Regal,"Dengan arsitektur wajah Oblong / Regal, Rich Hickey mengekspresikan aura Pencipta Bahasa Clojure & Maestro Simple Made Easy. Visual wajah menampilkan sorot mata dekomposisi masalah serta alis tebal natural berkarakter maskulin dengan proporsi simetris. Keseimbangan fitur wajah terlihat dari hidung mancung lurus klasik dengan garis tulang hidung tegas dan bentuk senyum filosofis arsitek. Siluet wajah dibingkai oleh dagu memanjang terdefinisi khas kontur wajah regal bangsawan dan pemikir dengan tatanan jenggot terpelajar, memberikan kesan autentik didukung oleh Jenggot terpelajar.","alis_maskulin, alis_natural, alis_tebal, asal_as, bahasa, clojure, dagu_berwibawa, dagu_memanjang, easy, hickey, hidung_lurus_klasik, hidung_mancung, inovator_pengusaha, jenggot_terpelajar, kontur_regal, laki_laki, made, maestro, pencipta, pria, rich, rich_hickey, senyum_filosofis_arsitek, simple, sorot_mata_dekomposisi_masalah, wajah_oblong_regal",0.357,0.541,0.749,0.623,0.292,0.296,0.089,0.283,0.57,Filosofi 'Simple vs Easy' yang mengubah paradigma desain arsitektur data fungsional!,Jenggot terpelajar; Sorot mata dekomposisi masalah; Senyum filosofis arsitek,Jenggot terpelajar,/assets/celebs_cache/rich_hickey.jpg
